id,random ID,ResponseType,TrialNumber,Response,Group,Points,prev_response,partner_id,partner_prev_response,partner_response,BC,DecisionType,Identifier,Content,Size,Structure,Run
22,93226,hashtag,38,nucleardisaster,21,1,savingelectricity,5,nucleardisaster,nucleardisaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
22,93226,hashtag,39,nucleardisaster,24,0,nucleardisaster,21,nucleardisaster,japanneedshelp,C,RS,h50h3,Hashtag,50,Homogeneous,3
22,93226,hashtag,40,tsunami,6,0,nucleardisaster,31,japanneedshelp,nucleardisaster,C,EC,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,1,nucleardisaster,2,0,nan,6,NA,radiation,B,BN,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,2,nucleardisaster,24,0,nucleardisaster,10,radiation,collectivecourage,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,3,nucleardisaster,3,0,nucleardisaster,30,collectivecourage,earthquake,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,4,nucleardisaster,12,0,nucleardisaster,2,earthquake,tsunami,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,5,tsunami,5,0,nucleardisaster,38,tsunami,deadly,C,RP,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,6,tsunami,11,0,tsunami,8,deadly,aftermath,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,7,tsunami,11,0,tsunami,4,aftermath,isotope,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,8,tsunami,11,0,tsunami,30,isotope,nuclear,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,9,tsunami,18,0,tsunami,28,nuclear,nuclearmeltdown,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,10,nucleardisaster,12,0,tsunami,31,nuclearmeltdown,consumption,C,EC,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,11,radiation,1,0,nucleardisaster,35,consumption,meltdown,C,EC,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,12,radiation,20,0,radiation,17,meltdown,consequentialhistory,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,13,radiation,24,0,radiation,30,consequentialhistory,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,14,nucleardisaster,13,0,radiation,40,nucleardisaster,environmentaldisaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,15,nucleardisaster,15,0,nucleardisaster,39,environmentaldisaster,nuclearpower,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,16,nuclearpower,24,0,nucleardisaster,13,nuclearpower,who,C,RP,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,17,nucleardisaster,7,0,nuclearpower,14,who,setsuden,C,EC,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,18,nucleardisaster,15,1,nucleardisaster,22,setsuden,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,19,nucleardisaster,10,1,nucleardisaster,33,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,20,nucleardisaster,10,0,nucleardisaster,10,nucleardisaster,radiation,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,21,nucleardisaster,13,0,nucleardisaster,1,radiation,death,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,22,nucleardisaster,11,0,nucleardisaster,42,death,prayforjapan,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,23,nucleardisaster,6,1,nucleardisaster,10,prayforjapan,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,24,nucleardisaster,4,0,nucleardisaster,12,nucleardisaster,calmcaring,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,25,nucleardisaster,11,1,nucleardisaster,3,calmcaring,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,26,nucleardisaster,23,1,nucleardisaster,25,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,27,nucleardisaster,9,1,nucleardisaster,37,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,28,nucleardisaster,22,1,nucleardisaster,11,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,29,nucleardisaster,3,0,nucleardisaster,15,nucleardisaster,naturaldisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,30,nucleardisaster,6,1,nucleardisaster,39,naturaldisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,31,nucleardisaster,19,1,nucleardisaster,39,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,32,nucleardisaster,4,1,nucleardisaster,2,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,33,nucleardisaster,7,0,nucleardisaster,5,nucleardisaster,cancer,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,34,nucleardisaster,25,1,nucleardisaster,16,cancer,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,35,nucleardisaster,4,1,nucleardisaster,47,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,36,nucleardisaster,13,0,nucleardisaster,41,nucleardisaster,tsunami,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,37,nucleardisaster,6,1,nucleardisaster,3,tsunami,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,38,nucleardisaster,1,1,nucleardisaster,32,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,39,nucleardisaster,25,0,nucleardisaster,24,nucleardisaster,radiationexposure,C,RS,h50h3,Hashtag,50,Homogeneous,3
23,86605,hashtag,40,nucleardisaster,7,1,nucleardisaster,44,radiationexposure,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,1,nuclear_energy,14,0,nan,43,NA,earthquake,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,2,disaster,25,0,nuclear_energy,12,earthquake,earthinchaos,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,3,who,4,0,disaster,43,earthinchaos,nuclearemergency,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,4,nucleardisaster,13,0,who,9,nuclearemergency,earthquake,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,5,earthquake,6,0,nucleardisaster,41,earthquake,naturaldisaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,6,environmentaldisaster,12,0,earthquake,37,naturaldisaster,thyroidcancer,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,7,radiation,12,0,environmentaldisaster,8,thyroidcancer,save,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,8,cancer,2,0,radiation,14,save,setsuden,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,9,evacuation,19,0,cancer,0,setsuden,nuclear,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,10,tsunami,13,0,evacuation,0,nuclear,japannuclear,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,11,nuclear_accident,16,0,tsunami,2,japannuclear,cleanup,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,12,man_made_disaster,17,0,nuclear_accident,12,cleanup,climatechange,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,13,nuclearreactors,10,0,man_made_disaster,40,climatechange,disaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,14,tohokuearthquake,6,0,nuclearreactors,15,disaster,cancer,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,15,fatalities,16,0,tohokuearthquake,0,cancer,shimasaki,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,16,2011disaster,21,0,fatalities,9,shimasaki,savefukushima,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,17,helpjapan,14,0,2011disaster,3,savefukushima,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,18,radiationexposure,3,0,helpjapan,7,nucleardisaster,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,20,displacedpeople,18,0,radiationexposure,49,NA,radioactivisotopes,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,21,radiationpoisoning,14,0,displacedpeople,32,radioactivisotopes,communitysupport,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,22,radiationpollution,12,0,radiationpoisoning,28,communitysupport,disaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,23,nuclearpollution,7,0,radiationpollution,30,disaster,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,24,historicdisaster,5,0,nuclearpollution,44,nucleardisaster,earthquakedisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,25,protecttheplanet,3,0,historicdisaster,15,earthquakedisaster,earthquake,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,26,ecologicaldisaster,20,0,protecttheplanet,16,earthquake,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,27,nuclearaccident,10,0,ecologicaldisaster,32,nucleardisaster,neverforget,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,28,neverforget,25,0,nuclearaccident,27,neverforget,nuclear disaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,29,tsunamidisaster,4,0,neverforget,39,nuclear disaster,earthquake,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,30,nuclearpowerplants,9,0,tsunamidisaster,42,earthquake,japanearthquake,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,31,japanesedisasters,20,0,nuclearpowerplants,46,japanearthquake,disaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,32,asiandisasters,10,0,japanesedisasters,9,disaster,tsunami,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,33,disasternews,4,0,asiandisasters,2,tsunami,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,34,dangersofnuclearenergy,17,0,disasternews,49,nucleardisaster,radioactiveocean,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,35,radiationleak,5,0,dangersofnuclearenergy,36,radioactiveocean,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,36,naturaldisasters,14,0,radiationleak,48,nucleardisaster,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,37,protecttheenvironment,7,0,naturaldisasters,48,nucleardisaster,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,38,protecttheoceans,2,0,protecttheenvironment,49,nucleardisaster,nuclearharm,B,BN,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,39,radiationexposure,25,0,protecttheoceans,23,nuclearharm,nucleardisaster,C,EC,h50h3,Hashtag,50,Homogeneous,3
24,29458,hashtag,40,protectthesea,8,0,radiationexposure,4,nucleardisaster,californiacoast,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,1,tsunumi,15,0,nan,42,NA,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,2,nucleardisaster,1,0,tsunumi,46,nucleardisaster,nuclear,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,3,nucleardisaster,5,0,nucleardisaster,33,nuclear,nuclear,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,4,nuclear,14,1,nucleardisaster,5,nuclear,nuclear,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,5,disaster,7,0,nuclear,34,nuclear,helpjapan,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,6,helpjapan,13,0,disaster,27,helpjapan,tragedy,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,7,helpjapan,13,0,helpjapan,47,tragedy,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,8,nucleardisaster,8,0,helpjapan,20,nucleardisaster,nuclearpower,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,9,nuclearpower,20,0,nucleardisaster,44,nuclearpower,cancer,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,10,cancer,14,0,nuclearpower,5,cancer,setsuden,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,11,prayforjapan,14,0,cancer,0,setsuden,tsunamijapan,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,12,tsunamijapan,19,0,prayforjapan,16,tsunamijapan,electricity,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,13,cancerdisaster,23,0,tsunamijapan,20,electricity,radiationeffects,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,14,radiationeffects,8,0,cancerdisaster,17,radiationeffects,netzero,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,15,130fttsunami,9,0,radiationeffects,14,netzero,setsuden,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,16,nuclear,13,0,130fttsunami,45,setsuden,prayforjapan,C,EC,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,17,prayforjapan,15,0,nuclear,1,prayforjapan,climatechange,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,18,prayforjapan,16,0,prayforjapan,0,climatechange,japanhorror,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,19,prayforjapan,2,0,prayforjapan,6,japanhorror,2011earthquake,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,20,prayforjapan,19,0,prayforjapan,48,2011earthquake,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,21,prayforjapan,15,0,prayforjapan,44,nucleardisaster,tsunamiearthquake,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,22,tsunamidisaster,13,0,prayforjapan,49,tsunamiearthquake,saveelectricity,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,23,tsunamidisaster,8,0,tsunamidisaster,44,saveelectricity,fukushimadisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,24,tsunamidisaster,6,0,tsunamidisaster,49,fukushimadisaster,oceandisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,25,oceandisaster,12,0,tsunamidisaster,5,oceandisaster,nucleardisaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,26,nucleardisaster,23,1,oceandisaster,23,nucleardisaster,nucleardisaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,27,nucleardisaster,2,0,nucleardisaster,16,nucleardisaster,disaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,28,disaster,12,0,nucleardisaster,44,disaster,savepower,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,29,savejapan,1,0,disaster,21,savepower,accidentinjapan,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,30,naturaldisasterjapan,21,0,savejapan,12,accidentinjapan,longroadtonormal,B,BN,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,31,longroadtonormal,5,0,naturaldisasterjapan,5,longroadtonormal,cancer,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,32,longroadtonormal,20,0,longroadtonormal,47,cancer,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,33,nucleardisaster,1,0,longroadtonormal,49,nucleardisaster,accidentpreparedness,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,34,nucleardisaster,18,1,nucleardisaster,0,accidentpreparedness,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,35,longroadtonormal,6,0,nucleardisaster,40,nucleardisaster,nuclearpowerplant,C,EC,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,36,longroadtonormal,15,0,longroadtonormal,47,nuclearpowerplant,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,37,nucleardisaster,8,0,longroadtonormal,37,nucleardisaster,policies,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,38,policies,3,0,nucleardisaster,43,policies,nucleardisaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,39,nucleardisaster,13,0,policies,NA,nucleardisaster,nan,C,RP,h50h3,Hashtag,50,Homogeneous,3
25,65264,hashtag,40,nucleardisaster,9,1,nucleardisaster,6,NA,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,1,meltdown,16,0,nan,3,NA,nuclearpower,B,BN,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,2,nuclearenergy,2,0,meltdown,47,nuclearpower,nuclear,B,BN,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,3,nuclear,1,0,nuclearenergy,21,nuclear,nucleardisaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,4,nuclear,15,0,nuclear,1,nucleardisaster,reactor,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,5,nuclear,4,0,nuclear,22,reactor,2011,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,6,tsunami,14,0,nuclear,11,2011,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,7,nuclearenergy,9,0,tsunami,21,nucleardisaster,terrible,C,EC,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,8,nuclear,12,0,nuclearenergy,0,terrible,helpjapanskids,C,EC,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,9,reactor,21,0,nuclear,35,helpjapanskids,tidal,C,EC,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,10,tsunami,4,0,reactor,14,tidal,setsuden,C,EC,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,11,tsunami,25,0,tsunami,34,setsuden,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,12,nucleardisaster,23,0,tsunami,41,nucleardisaster,cancer,C,RP,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,13,nuclear,25,0,nucleardisaster,28,cancer,tsunami,C,EC,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,14,tsunami,14,0,nuclear,27,tsunami,conservation,C,RP,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,15,tsunami,17,0,tsunami,42,conservation,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,16,tsunami,25,0,tsunami,22,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,17,nucleardisaster,11,0,tsunami,20,nucleardisaster,writenucleardisasterfornexthashtag,C,RP,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,18,nucleardisaster,17,1,nucleardisaster,33,writenucleardisasterfornexthashtag,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,19,nucleardisaster,3,1,nucleardisaster,39,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,20,nucleardisaster,16,0,nucleardisaster,17,nucleardisaster,internationalnews,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,21,nucleardisaster,16,0,nucleardisaster,42,internationalnews,prayforjapan,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,22,nucleardisaster,5,0,nucleardisaster,17,prayforjapan,tragic,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,23,nucleardisaster,9,1,nucleardisaster,38,tragic,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,24,nucleardisaster,7,0,nucleardisaster,16,nucleardisaster,thyroidcancer,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,25,nucleardisaster,13,1,nucleardisaster,11,thyroidcancer,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,26,nucleardisaster,6,1,nucleardisaster,43,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,27,nucleardisaster,11,0,nucleardisaster,1,nucleardisaster,radiationpoisoning,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,28,nucleardisaster,24,0,nucleardisaster,17,radiationpoisoning,energypolicy,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,29,nucleardisaster,5,0,nucleardisaster,12,energypolicy,togetherforjapan,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,30,nucleardisaster,23,0,nucleardisaster,17,togetherforjapan,health,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,31,nucleardisaster,15,0,nucleardisaster,17,health,disaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,32,nucleardisaster,17,0,nucleardisaster,20,disaster,nuclearpowerplant,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,33,nucleardisaster,19,0,nucleardisaster,44,nuclearpowerplant,nucleartragedy,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,34,nucleardisaster,12,1,nucleardisaster,42,nucleartragedy,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,35,nucleardisaster,7,1,nucleardisaster,0,nucleardisaster,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,36,nucleardisaster,8,0,nucleardisaster,17,nucleardisaster,lookingbackathistory,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,37,nucleardisaster,9,1,nucleardisaster,33,lookingbackathistory,nucleardisaster,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,38,nucleardisaster,4,0,nucleardisaster,1,nucleardisaster,death,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,39,nucleardisaster,18,0,nucleardisaster,1,death,destruction,C,RS,h50h3,Hashtag,50,Homogeneous,3
26,63307,hashtag,40,nucleardisaster,10,0,nucleardisaster,35,destruction,disasters,C,RS,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,1,history,9,0,nan,15,NA,earthquake,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,2,natural disaster,3,0,history,14,earthquake,setsuden,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,3,energy crisis,6,0,natural disaster,8,setsuden,electricconservation,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,4,activism,16,0,energy crisis,47,electricconservation,powerplant,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,5,radiation,8,0,activism,6,powerplant,nuclearplant,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,6,tragedy,13,0,radiation,25,nuclearplant,helpjapan,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,7,jointhemovement,14,0,tragedy,49,helpjapan,pacificocean,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,8,tsunami,13,0,jointhemovement,31,pacificocean,community,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,9,communityaid,4,0,tsunami,8,community,reducing,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,10,energy,15,0,communityaid,47,reducing,earthquake,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,11,naturaldisaster,2,0,energy,36,earthquake,disaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,12,natural,10,0,naturaldisaster,4,disaster,tsunami,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,13,wreckage,9,0,natural,39,tsunami,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,14,conservation,14,0,wreckage,26,nucleardisaster,tsunami,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,15,tsunami,18,1,conservation,28,tsunami,tsunami,C,RP,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,16,earthquake,1,0,tsunami,32,tsunami,chainreaction,C,EC,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,17,crisis,16,0,earthquake,28,chainreaction,tsunami,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,18,news,11,0,crisis,17,tsunami,nuclearpower,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,19,nuclearplant,4,0,news,21,nuclearpower,japanradiation,C,EC,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,20,cancer,20,0,nuclearplant,42,japanradiation,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,21,thyroidcancer,2,0,cancer,9,nucleardisaster,savefukushima,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,22,helpfukushima,14,0,thyroidcancer,40,savefukushima,nuclear,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,23,disaster,10,0,helpfukushima,6,nuclear,nuclearfallout,C,EC,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,24,nuclearradition,8,0,disaster,43,nuclearfallout,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,25,nucleartragedy,7,0,nuclearradition,19,nucleardisaster,nuclear,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,26,nuclear,24,0,nucleartragedy,37,nuclear,energyshortage,C,RP,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,27,setsuden,6,0,nuclear,20,energyshortage,nuclearenergy,C,EC,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,28,nuclear disaster,25,0,setsuden,24,nuclearenergy,neverforget,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,29,rememberfukushima,6,0,nuclear disaster,0,neverforget,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,30,nuclearhazards,2,0,rememberfukushima,35,nucleardisaster,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,31,nucleardisaster,21,1,nuclearhazards,33,nucleardisaster,nucleardisaster,C,RP,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,32,radiationfallout,15,0,nucleardisaster,15,nucleardisaster,cancer,B,BN,h50h3,Hashtag,50,Homogeneous,3
27,99107,hashtag,33,cancercausing,20,0,radiationfallout,32,cancer,nucleardisaster,B,BN,h50h3,Hashtag,50,Homogeneous,3
